"intersection_id","latitude","longitude","street_1","street_2","street_3","street_4","survey_date","period","time","movement_index","approach_header_1","approach_header_2","approach_bound","movement","destination_id","destination_latitude","destination_longitude","lights","other_vehicles","bicycles_on_road","bicycles_crosswalk","totals"
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","I2859",-43.53995081,172.6336091,45,2,4,0,51
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",2,"Sherborne St","Southbound","Southbound","Left","I3088",-43.52087422,172.6396225,46,1,0,0,47
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",6,"Sherborne St","Southbound","Southbound","Right","I2953",-43.52087953,172.6366005,167,1,2,0,170
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",18,"Bealey Ave Westbound","Westbound","Westbound","Left","","","",4,0,0,0,4
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",20,"Bealey Ave Westbound","Westbound","Westbound","Thru","I3088",-43.52087422,172.6396225,432,8,2,0,442
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",22,"Bealey Ave Westbound","Westbound","Westbound","Right","","","",29,4,0,0,33
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",50,"Bealey Ave Eastbound","Eastbound","Eastbound","Left","","","",36,2,0,0,38
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",52,"Bealey Ave Eastbound","Eastbound","Eastbound","Thru","I2953",-43.52087953,172.6366005,179,6,0,0,185
"I3043",-43.52087534,172.6380885,"Bealey","Sherborne","","","2023-09-12","AM","07:30",54,"Bealey Ave Eastbound","Eastbound","Eastbound","Right","","","",0,0,1,0,1
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",2,"Manchester St Southbound","Southbound","Southbound","Left","I3198",-43.52087167,172.6426483,1,0,0,0,1
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",4,"Manchester St Southbound","Southbound","Southbound","Thru","","","",37,1,9,0,47
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",6,"Manchester St Southbound","Southbound","Southbound","Right","I3043",-43.52087534,172.6380885,36,0,0,0,36
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",18,"Bealey Ave Westbound","Westbound","Westbound","Left","","","",19,2,0,0,21
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",20,"Bealey Ave Westbound","Westbound","Westbound","Thru","I3198",-43.52087167,172.6426483,327,7,0,0,334
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",22,"Bealey Ave Westbound","Westbound","Westbound","Right","","","",5,0,0,0,5
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",34,"Manchester St Northbound","Northbound","Northbound","Left","I3043",-43.52087534,172.6380885,15,0,0,0,15
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",36,"Manchester St Northbound","Northbound","Northbound","Thru","","","",7,1,0,0,8
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",38,"Manchester St Northbound","Northbound","Northbound","Right","I3198",-43.52087167,172.6426483,3,1,1,0,5
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",50,"Bealey Ave Eastbound","Eastbound","Eastbound","Left","","","",4,0,0,0,4
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",52,"Bealey Ave Eastbound","Eastbound","Eastbound","Thru","I3043",-43.52087534,172.6380885,202,4,0,0,206
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",54,"Bealey Ave Eastbound","Eastbound","Eastbound","Right","","","",31,3,0,0,34
"I3088",-43.52087422,172.6396225,"Bealey","Manchester","","","2022-02-10","AM","07:30",56,"Bealey Ave Eastbound","Eastbound","Eastbound","U-Turn","I3198",-43.52087167,172.6426483,5,0,0,0,5
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",4,"Manchester St Southbound","Southbound","Southbound","Thru","","","",52,6,11,0,69
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",6,"Manchester St Southbound","Southbound","Southbound","Right","I2958",-43.52658421,172.6366112,17,0,5,0,22
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",18,"Kilmore St Westbound","Westbound","Westbound","Left","I3096",-43.52875962,172.6396771,7,0,0,0,7
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",20,"Kilmore St Westbound","Westbound","Westbound","Thru","I3200",-43.52657186,172.6426389,181,5,10,0,196
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",22,"Kilmore St Westbound","Westbound","Westbound","Right","","","",21,1,2,0,24
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",34,"Manchester St Northbound","Northbound","Northbound","Left","I2958",-43.52658421,172.6366112,5,4,0,0,9
"I3093",-43.52657835,172.6396264,"Kilmore","Manchester","","","2023-02-08","AM","07:30",36,"Manchester St Northbound","Northbound","Northbound","Thru","I3096",-43.52875962,172.6396771,18,1,3,0,22
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",2,"A1 Manchester SBD","Southbound","Southbound","Right","I3063",-43.52875993,172.6387031,5,0,1,1,6
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",4,"A1 Manchester SBD","Southbound","Southbound","Thru","I3093",-43.52657835,172.6396264,69,5,0,0,74
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",7,"A1 Manchester SBD","Southbound","Southbound","Hard Left","","","",0,0,0,9,0
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",8,"A1 Manchester SBD","Southbound","Southbound","U-Turn","I3098",-43.52985171,172.6396843,0,0,0,1,0
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I3098",-43.52985171,172.6396843,0,0,0,2,0
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",18,"A2 Armagh WBD","Westbound","Westbound","Right","I3093",-43.52657835,172.6396264,3,0,0,0,3
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",20,"A2 Armagh WBD","Westbound","Westbound","Thru","","","",15,0,6,2,21
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",22,"A2 Armagh WBD","Westbound","Westbound","Left","I3098",-43.52985171,172.6396843,1,0,1,0,2
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",34,"A3 Manchester NBD","Northbound","Northbound","Right","","","",0,0,1,0,1
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",36,"A3 Manchester NBD","Northbound","Northbound","Thru","I3098",-43.52985171,172.6396843,19,5,0,0,24
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",38,"A3 Manchester NBD","Northbound","Northbound","Left","I3063",-43.52875993,172.6387031,5,0,0,0,5
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",50,"A4 Armagh EBD","Eastbound","Eastbound","Right","I3098",-43.52985171,172.6396843,3,1,0,0,4
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",52,"A4 Armagh EBD","Eastbound","Eastbound","Thru","I3063",-43.52875993,172.6387031,6,0,0,0,6
"I3096",-43.52875962,172.6396771,"Armagh","Manchester","","","2020-07-28","AM","07:30",54,"A4 Armagh EBD","Eastbound","Eastbound","Left","I3093",-43.52657835,172.6396264,4,0,0,0,4
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",2,"A1 Manchester SBD","Southbound","Southbound","Right","","","",0,0,1,0,1
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",4,"A1 Manchester SBD","Southbound","Southbound","Thru","I3098",-43.52985171,172.6396843,53,10,0,0,63
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",6,"A1 Manchester SBD","Southbound","Southbound","Left","I3171",-43.53094829,172.642029,1,0,0,0,1
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",7,"A1 Manchester SBD","Southbound","Southbound","Hard Left","","","",0,0,0,6,0
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I3100",-43.53312209,172.6396965,0,0,0,1,0
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",20,"A2 Worcester WBD","Westbound","Westbound","Thru","I3171",-43.53094829,172.642029,2,0,3,1,5
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",36,"A3 Manchester NBD","Northbound","Northbound","Thru","I3100",-43.53312209,172.6396965,31,9,0,0,40
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",38,"A3 Manchester NBD","Northbound","Northbound","Left","","","",6,0,0,0,6
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",50,"A4 Worcester EBD","Eastbound","Eastbound","Right","I3100",-43.53312209,172.6396965,1,0,0,0,1
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",52,"A4 Worcester EBD","Eastbound","Eastbound","Thru","","","",3,0,1,0,4
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",54,"A4 Worcester EBD","Eastbound","Eastbound","Left","I3098",-43.52985171,172.6396843,2,0,1,0,3
"I3097",-43.53094468,172.6396834,"Manchester","Worcester","","","2020-07-28","AM","07:30",56,"A4 Worcester EBD","Eastbound","Eastbound","U-Turn","I3171",-43.53094829,172.642029,1,0,0,0,1
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",2,"A1 Manchester SBD","Southbound","Southbound","Right","I3064",-43.52984975,172.638701,3,0,0,0,3
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",4,"A1 Manchester SBD","Southbound","Southbound","Thru","I3096",-43.52875962,172.6396771,52,5,1,0,58
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",6,"A1 Manchester SBD","Southbound","Southbound","Left","I3238",-43.52983561,172.6432825,17,0,0,0,17
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",7,"A1 Manchester SBD","Southbound","Southbound","Hard Left","","","",0,0,0,9,0
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I3097",-43.53094468,172.6396834,0,0,0,1,0
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",18,"A2 Gloucester WBD","Westbound","Westbound","Right","I3096",-43.52875962,172.6396771,3,0,0,0,3
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",20,"A2 Gloucester WBD","Westbound","Westbound","Thru","I3238",-43.52983561,172.6432825,12,0,2,2,14
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",22,"A2 Gloucester WBD","Westbound","Westbound","Left","I3097",-43.53094468,172.6396834,1,4,0,0,5
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",34,"A3 Manchester NBD","Northbound","Northbound","Right","I3238",-43.52983561,172.6432825,7,4,0,0,11
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",36,"A3 Manchester NBD","Northbound","Northbound","Thru","I3097",-43.53094468,172.6396834,22,5,0,0,27
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",38,"A3 Manchester NBD","Northbound","Northbound","Left","I3064",-43.52984975,172.638701,1,0,0,0,1
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",50,"A4 Gloucester EBD","Eastbound","Eastbound","Right","I3097",-43.53094468,172.6396834,3,0,0,0,3
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",52,"A4 Gloucester EBD","Eastbound","Eastbound","Thru","I3064",-43.52984975,172.638701,6,0,1,0,7
"I3098",-43.52985171,172.6396843,"Gloucester","Manchester","","","2020-07-28","AM","07:30",54,"A4 Gloucester EBD","Eastbound","Eastbound","Left","I3096",-43.52875962,172.6396771,2,0,1,0,3
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",2,"A1 Manchester SBD","Southbound","Southbound","Right","I2966",-43.53312891,172.6366243,5,0,0,0,5
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",4,"A1 Manchester SBD","Southbound","Southbound","Thru","I3097",-43.53094468,172.6396834,84,18,1,0,103
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",6,"A1 Manchester SBD","Southbound","Southbound","Left","I3208",-43.53311555,172.6426613,3,2,0,0,5
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",7,"A1 Manchester SBD","Southbound","Southbound","Hard Left","","","",0,0,0,3,0
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",8,"A1 Manchester SBD","Southbound","Southbound","U-Turn","I3105",-43.53421612,172.6396445,1,0,0,0,1
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I3105",-43.53421612,172.6396445,0,0,0,1,0
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",18,"A2 Cashel WBD","Westbound","Westbound","Right","I3097",-43.53094468,172.6396834,1,1,0,0,2
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",20,"A2 Cashel WBD","Westbound","Westbound","Thru","I3208",-43.53311555,172.6426613,3,0,4,0,7
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",22,"A2 Cashel WBD","Westbound","Westbound","Left","I3105",-43.53421612,172.6396445,12,2,0,0,14
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",36,"A3 Manchester NBD","Northbound","Northbound","Thru","I3105",-43.53421612,172.6396445,14,0,0,0,14
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",38,"A3 Manchester NBD","Northbound","Northbound","Left","I2966",-43.53312891,172.6366243,2,1,0,0,3
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",50,"A4 Cashel EBD","Eastbound","Eastbound","Right","I3105",-43.53421612,172.6396445,8,2,0,0,10
"I3100",-43.53312209,172.6396965,"Cashel","Manchester","","","2018-03-27","AM","07:30",54,"A4 Cashel EBD","Eastbound","Eastbound","Left","I3097",-43.53094468,172.6396834,4,0,0,0,4
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",2,"Manchester St Southbound","Southbound","Southbound","Left","I3154",-43.53529913,172.6411582,16,0,0,0,16
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3105",-43.53421612,172.6396445,63,5,5,0,73
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",36,"Manchester St Northbound","Northbound","Northbound","Thru","I3107",-43.53639221,172.639657,27,4,6,0,37
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",38,"Manchester St Northbound","Northbound","Northbound","Right","I3154",-43.53529913,172.6411582,11,2,0,0,13
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",50,"Tuam St Eastbound","Eastbound","Eastbound","Left","I3105",-43.53421612,172.6396445,7,0,0,0,7
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",52,"Tuam St Eastbound","Eastbound","Eastbound","Thru","I2968",-43.53530451,172.636637,81,6,5,0,92
"I3104",-43.53530046,172.6396664,"Manchester","Tuam","","","2025-05-13","AM","07:30",54,"Tuam St Eastbound","Eastbound","Eastbound","Right","I3107",-43.53639221,172.639657,15,12,1,0,28
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",2,"Manchester St Southbound","Southbound","Southbound","Left","I3210",-43.53420485,172.6426626,4,0,0,0,4
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",3,"Manchester St Southbound","Southbound","Southbound","Bear Left","I3154",-43.53529913,172.6411582,3,0,0,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3100",-43.53312209,172.6396965,44,0,0,0,48
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",6,"Manchester St Southbound","Southbound","Southbound","Right","I2967",-43.53423421,172.6366342,16,0,0,0,27
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",8,"Manchester St Southbound","Southbound","Southbound","U-Turn","I3104",-43.53530046,172.6396664,1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",18,"Lichfield St Westbound","Westbound","Westbound","Left","I3104",-43.53530046,172.6396664,7,0,1,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",20,"Lichfield St Westbound","Westbound","Westbound","Thru","I3210",-43.53420485,172.6426626,4,0,0,0,5
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",27,"High St Westbound","Northwestbound","Northwestbound","Bear Left","I2967",-43.53423421,172.6366342,0,0,1,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",28,"High St Westbound","Northwestbound","Northwestbound","Thru","I3154",-43.53529913,172.6411582,0,0,4,0,4
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",34,"Manchester St Northbound","Northbound","Northbound","Left","I2967",-43.53423421,172.6366342,2,0,0,0,6
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",35,"Manchester St Northbound","Northbound","Northbound","Bear Left","","","",4,0,0,0,4
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",36,"Manchester St Northbound","Northbound","Northbound","Thru","I3104",-43.53530046,172.6396664,34,0,0,0,36
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",50,"Lichfield St Eastbound","Eastbound","Eastbound","Left","I3100",-43.53312209,172.6396965,5,0,0,0,15
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",52,"Lichfield St Eastbound","Eastbound","Eastbound","Thru","I2967",-43.53423421,172.6366342,3,0,0,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",54,"Lichfield St Eastbound","Eastbound","Eastbound","Right","I3104",-43.53530046,172.6396664,2,0,0,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","07:30",57,"High St Eastbound","Southeastbound","Southeastbound","Hard Left","I3100",-43.53312209,172.6396965,4,0,0,0,4
"I3107",-43.53639221,172.639657,"Manchester","St Asaph","","","2025-05-13","AM","07:30",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3104",-43.53530046,172.6396664,52,6,4,0,62
